market_id,product_id
1019370,24
1019370,25
1019370,26
1019370,30
1019944,2
1019944,4
1019944,5
1019944,6
1019944,8
1019944,9
1019944,10
1019944,11
1019944,13
1019944,15
1019944,16
1019944,18
1019944,19
1019944,20
1019944,21
1019944,22
1019944,24
1019944,27
1019944,30
1021401,2
1021401,4
1021401,5
1021401,6
1021401,8
1021401,9
1021401,11
1021401,13
1021401,16
1021401,17
1021401,18
1021401,19
1021401,24
1021401,27
1000841,2
1000841,4
1000841,5
1000841,6
1000841,8
1000841,9
1000841,10
1000841,11
1000841,13
1000841,15
1000841,16
1000841,19
1000841,24
1019401,1
1019401,2
1019401,4
1019401,5
1019401,6
1019401,9
1019401,10
1019401,11
1019401,13
1019401,17
1019401,18
1019401,19
1019401,22
1019401,24
1019401,27
1019401,30
1021631,1
1021631,2
1021631,3
1021631,5
1021631,6
1021631,8
1021631,9
1021631,10
1021631,11
1021631,12
1021631,13
1021631,16
1021631,17
1021631,18
1021631,19
1021631,20
1021631,22
1021631,24
1021631,27
1021631,29
1008853,2
1008853,4
1008853,5
1008853,8
1008853,9
1008853,10
1008853,11
1008853,13
1008853,16
1008853,17
1008853,18
1008853,19
1008853,22
1008853,24
1008853,26
1008853,27
1008853,30
1002400,1
1002400,2
1002400,4
1002400,5
1002400,6
1002400,7
1002400,8
1002400,9
1002400,10
1002400,11
1002400,13
1002400,16
1002400,17
1002400,18
1002400,19
1002400,20
1002400,22
1002400,24
1002400,26
1002400,27
1002400,28
1019032,1
1019032,2
1019032,4
1019032,5
1019032,6
1019032,8
1019032,9
1019032,10
1019032,11
1019032,13
1019032,16
1019032,18
1019032,19
1019032,24
1019856,1
1019856,2
1019856,4
1019856,5
1019856,6
1019856,8
1019856,9
1019856,10
1019856,11
1019856,12
1019856,13
1019856,15
1019856,16
1019856,17
1019856,18
1019856,19
1019856,20
1019856,22
1019856,24
1019856,26
1019856,27
1019216,1
1019216,2
1019216,3
1019216,5
1019216,6
1019216,7
1019216,8
1019216,9
1019216,10
1019216,11
1019216,12
1019216,13
1019216,15
1019216,16
1019216,17
1019216,18
1019216,19
1019216,20
1019216,22
1019216,24
1019216,26
1019216,27
1019216,28
1012243,2
1012243,3
1012243,4
1012243,5
1012243,6
1012243,7
1012243,8
1012243,9
1012243,10
1012243,11
1012243,12
1012243,13
1012243,16
1012243,17
1012243,18
1012243,19
1012243,20
1012243,22
1012243,23
1012243,24
1012243,25
1012243,26
1012243,27
1012243,28
1012256,2
1012256,4
1012256,5
1012256,6
1012256,9
1012256,10
1012256,11
1012256,12
1012256,13
1012256,16
1012256,17
1012256,18
1012256,22
1012256,23
1012256,24
1012256,25
1019654,1
1019654,2
1019654,3
1019654,4
1019654,5
1019654,6
1019654,7
1019654,8
1019654,9
1019654,10
1019654,11
1019654,12
1019654,13
1019654,16
1019654,17
1019654,18
1019654,19
1019654,22
1019654,24
1019654,26
1019654,27
1019654,28
1019341,2
1019341,4
1019341,5
1019341,6
1019341,8
1019341,9
1019341,10
1019341,11
1019341,12
1019341,13
1019341,16
1019341,17
1019341,18
1019341,19
1019341,22
1019341,24
1019341,30
1019083,2
1019083,5
1019083,8
1019083,9
1019083,10
1019083,16
1019083,19
1019083,22
1019083,24
1009757,2
1009757,3
1009757,4
1009757,5
1009757,6
1009757,7
1009757,8
1009757,9
1009757,10
1009757,11
1009757,13
1009757,15
1009757,18
1009757,19
1009757,22
1009757,24
1018930,1
1018930,2
1018930,4
1018930,5
1018930,6
1018930,7
1018930,8
1018930,9
1018930,10
1018930,11
1018930,12
1018930,13
1018930,16
1018930,17
1018930,18
1018930,19
1018930,21
1018930,22
1018930,23
1018930,24
1018930,27
1018930,30
1003977,2
1003977,4
1003977,9
1003977,11
1003977,16
1018621,1
1018621,2
1018621,3
1018621,4
1018621,5
1018621,6
1018621,7
1018621,8
1018621,9
1018621,10
1018621,11
1018621,15
1018621,16
1018621,18
1018621,19
1018621,20
1018621,21
1018621,22
1018621,23
1018621,24
1018621,25
1018621,26
1018621,27
1018621,29
1019721,1
1019721,2
1019721,3
1019721,5
1019721,6
1019721,7
1019721,8
1019721,9
1019721,10
1019721,11
1019721,13
1019721,15
1019721,16
1019721,17
1019721,18
1019721,19
1019721,20
1019721,21
1019721,22
1019721,23
1019721,24
1019721,25
1019721,26
1019721,27
1021716,1
1021716,2
1021716,3
1021716,4
1021716,5
1021716,6
1021716,7
1021716,8
1021716,9
1021716,10
1021716,11
1021716,13
1021716,15
1021716,16
1021716,18
1021716,19
1021716,22
1021716,23
1021716,24
1021716,25
1021716,26
1021716,27
1021716,28
1021716,30
1021411,2
1021411,4
1021411,5
1021411,6
1021411,9
1021411,10
1021411,11
1021411,13
1021411,15
1021411,17
1021411,19
1021411,27
1005281,1
1005281,2
1005281,3
1005281,5
1005281,6
1005281,7
1005281,8
1005281,9
1005281,10
1005281,11
1005281,13
1005281,15
1005281,16
1005281,17
1005281,18
1005281,19
1005281,21
1005281,22
1005281,23
1005281,24
1005281,26
1005281,27
1019525,1
1019525,2
1019525,3
1019525,4
1019525,5
1019525,6
1019525,8
1019525,9
1019525,10
1019525,11
1019525,13
1019525,18
1019525,19
1019525,21
1019525,22
1019525,24
1019525,27
1019729,1
1019729,2
1019729,3
1019729,4
1019729,5
1019729,6
1019729,7
1019729,8
1019729,9
1019729,10
1019729,11
1019729,12
1019729,13
1019729,15
1019729,16
1019729,17
1019729,18
1019729,19
1019729,20
1019729,22
1019729,24
1019729,27
1019729,30
1004676,1
1004676,2
1004676,4
1004676,6
1004676,8
1004676,9
1004676,10
1004676,11
1004676,15
1004676,16
1004676,18
1004676,19
1004676,21
1004676,24
1004676,26
1005358,1
1005358,2
1005358,3
1005358,5
1005358,6
1005358,9
1005358,10
1005358,11
1005358,15
1005358,18
1005358,19
1005358,24
1005358,27
1005358,29
1005197,1
1005197,2
1005197,3
1005197,4
1005197,5
1005197,6
1005197,7
1005197,8
1005197,9
1005197,10
1005197,11
1005197,12
1005197,13
1005197,15
1005197,16
1005197,17
1005197,18
1005197,19
1005197,20
1005197,21
1005197,22
1005197,24
1005197,25
1005197,26
1005197,27
1005197,28
1005197,30
1019994,2
1019994,4
1019994,5
1019994,6
1019994,8
1019994,9
1019994,10
1019994,12
1019994,24
1019994,27
1018953,1
1018953,2
1018953,3
1018953,4
1018953,5
1018953,6
1018953,7
1018953,8
1018953,9
1018953,10
1018953,11
1018953,13
1018953,16
1018953,17
1018953,18
1018953,19
1018953,20
1018953,21
1018953,22
1018953,23
1018953,24
1018953,25
1018953,26
1018953,27
1018953,29
1018953,30
1000312,1
1000312,2
1000312,3
1000312,4
1000312,5
1000312,6
1000312,8
1000312,9
1000312,10
1000312,11
1000312,13
1000312,15
1000312,16
1000312,17
1000312,18
1000312,19
1000312,20
1000312,21
1000312,22
1000312,23
1000312,24
1000312,25
1000312,26
1000312,27
1000312,29
1000312,30
1009830,1
1009830,2
1009830,3
1009830,4
1009830,5
1009830,6
1009830,8
1009830,9
1009830,10
1009830,11
1009830,12
1009830,13
1009830,18
1009830,22
1009830,24
1009830,26
1012345,1
1012345,2
1012345,3
1012345,4
1012345,5
1012345,6
1012345,8
1012345,9
1012345,10
1012345,11
1012345,13
1012345,17
1012345,18
1012345,19
1012345,21
1012345,22
1012345,23
1012345,24
1012345,26
1012345,27
1012345,30
1019082,1
1019082,2
1019082,4
1019082,9
1019082,10
1019082,11
1019082,18
1019082,19
1019082,22
1019082,24
1019870,9
1019870,24
1021275,1
1021275,2
1021275,6
1021275,7
1021275,8
1021275,9
1021275,10
1021275,11
1021275,13
1021275,17
1021275,18
1021275,19
1021275,22
1021275,24
1021275,26
1021275,27
1021275,28
1021275,30
1018159,1
1018159,2
1018159,3
1018159,5
1018159,6
1018159,8
1018159,9
1018159,10
1018159,11
1018159,13
1018159,17
1018159,18
1018159,19
1018159,20
1018159,24
1018159,25
1018159,27
1018159,28
1018159,30
1021303,1
1021303,2
1021303,3
1021303,6
1021303,7
1021303,8
1021303,9
1021303,10
1021303,13
1021303,17
1021303,18
1021303,23
1021303,24
1021303,25
1021303,26
1021303,27
1021303,29
1021414,1
1021414,2
1021414,3
1021414,6
1021414,9
1021414,10
1021414,11
1021414,13
1021414,17
1021414,18
1021414,19
1021414,23
1021414,24
1021414,25
1021414,26
1021414,27
1021414,29
1011673,2
1011673,3
1011673,4
1011673,5
1011673,6
1011673,7
1011673,8
1011673,9
1011673,10
1011673,11
1011673,13
1011673,15
1011673,16
1011673,17
1011673,18
1011673,19
1011673,21
1011673,22
1011673,24
1011673,26
1011673,27
1011673,28
1019079,2
1019079,3
1019079,6
1019079,9
1019079,10
1019079,11
1019079,12
1019079,15
1019079,18
1019079,19
1019079,20
1019079,21
1019079,24
1019079,28
1020133,6
1020133,9
1020133,10
1020133,16
1020133,18
1020133,24
1011113,1
1011113,2
1011113,3
1011113,4
1011113,5
1011113,6
1011113,7
1011113,8
1011113,9
1011113,10
1011113,11
1011113,13
1011113,15
1011113,16
1011113,17
1011113,18
1011113,19
1011113,22
1011113,24
1011113,25
1011113,26
1011113,27
1011113,28
1019510,1
1019510,2
1019510,5
1019510,9
1019510,10
1019510,11
1019510,15
1019510,18
1019510,19
1019510,24
1019510,25
1019510,26
1019510,27
1020172,1
1020172,9
1020172,10
1020172,24
1012717,1
1012717,2
1012717,4
1012717,5
1012717,6
1012717,8
1012717,9
1012717,10
1012717,11
1012717,13
1012717,15
1012717,16
1012717,17
1012717,18
1012717,19
1012717,22
1012717,23
1012717,24
1012717,26
1012717,30
1019094,2
1019094,3
1019094,4
1019094,6
1019094,9
1019094,10
1019094,11
1019094,12
1019094,13
1019094,16
1019094,17
1019094,18
1019094,19
1019094,24
1019094,27
1021300,2
1021300,4
1021300,5
1021300,6
1021300,7
1021300,8
1021300,9
1021300,10
1021300,11
1021300,13
1021300,16
1021300,18
1021300,19
1021300,22
1021300,24
1021300,28
1019125,1
1019125,2
1019125,3
1019125,4
1019125,5
1019125,6
1019125,8
1019125,9
1019125,10
1019125,11
1019125,12
1019125,13
1019125,16
1019125,17
1019125,18
1019125,19
1019125,21
1019125,22
1019125,24
1019125,27
1019125,28
1019125,29
1021698,2
1021698,3
1021698,5
1021698,6
1021698,8
1021698,9
1021698,10
1021698,11
1021698,12
1021698,13
1021698,16
1021698,17
1021698,18
1021698,19
1021698,21
1021698,24
1021698,26
1021698,27
1021698,28
1021698,30
1009867,1
1009867,2
1009867,3
1009867,4
1009867,5
1009867,6
1009867,8
1009867,9
1009867,10
1009867,11
1009867,13
1009867,16
1009867,17
1009867,18
1009867,19
1009867,21
1009867,22
1009867,24
1009867,25
1009867,26
1009867,27
1009867,28
1009867,29
1009867,30
1019624,2
1019624,4
1019624,5
1019624,8
1019624,9
1019624,10
1019624,13
1019624,16
1019624,17
1019624,18
1019624,19
1019624,20
1019624,22
1019624,24
1021710,2
1021710,5
1021710,6
1021710,8
1021710,9
1021710,10
1021710,11
1021710,12
1021710,13
1021710,16
1021710,17
1021710,18
1021710,19
1021710,22
1021710,24
1021228,1
1021228,2
1021228,3
1021228,5
1021228,6
1021228,8
1021228,9
1021228,10
1021228,11
1021228,17
1021228,24
1021228,29
1012783,2
1012783,3
1012783,4
1012783,5
1012783,6
1012783,7
1012783,8
1012783,9
1012783,10
1012783,11
1012783,13
1012783,15
1012783,16
1012783,17
1012783,18
1012783,19
1012783,22
1012783,24
1012783,27
1012160,1
1012160,2
1012160,3
1012160,4
1012160,5
1012160,6
1012160,7
1012160,8
1012160,9
1012160,10
1012160,11
1012160,13
1012160,15
1012160,16
1012160,17
1012160,18
1012160,19
1012160,20
1012160,21
1012160,22
1012160,23
1012160,24
1012160,26
1012160,27
1019118,2
1019118,4
1019118,8
1019118,9
1019118,11
1019118,16
1019118,19
1019118,22
1019118,24
1021652,5
1021652,9
1021652,24
1021574,1
1021574,2
1021574,5
1021574,6
1021574,7
1021574,8
1021574,9
1021574,10
1021574,11
1021574,13
1021574,15
1021574,17
1021574,19
1021574,21
1021574,22
1021574,24
1021574,26
1021574,28
1019936,2
1019936,3
1019936,4
1019936,5
1019936,6
1019936,8
1019936,9
1019936,10
1019936,11
1019936,15
1019936,18
1019936,19
1019936,22
1019936,24
1019936,25
1019936,26
1019936,27
1012634,2
1012634,4
1012634,5
1012634,8
1012634,9
1012634,11
1012634,16
1012634,24
1019921,2
1019921,4
1019921,5
1019921,6
1019921,8
1019921,9
1019921,10
1019921,11
1019921,13
1019921,15
1019921,16
1019921,17
1019921,18
1019921,19
1019921,22
1019921,24
1021587,2
1021587,4
1021587,5
1021587,6
1021587,8
1021587,9
1021587,18
1021587,19
1021587,24
1021587,25
1018900,2
1018900,3
1018900,4
1018900,5
1018900,6
1018900,7
1018900,8
1018900,9
1018900,10
1018900,11
1018900,12
1018900,13
1018900,15
1018900,16
1018900,17
1018900,18
1018900,19
1018900,20
1018900,22
1018900,24
1018900,26
1018900,27
1018900,28
1018898,2
1018898,3
1018898,4
1018898,6
1018898,7
1018898,8
1018898,9
1018898,10
1018898,11
1018898,12
1018898,13
1018898,15
1018898,17
1018898,18
1018898,19
1018898,24
1018898,27
1018898,28
1020112,5
1020112,6
1020112,9
1020112,10
1020112,24
1018717,1
1018717,2
1018717,3
1018717,6
1018717,8
1018717,9
1018717,10
1018717,11
1018717,13
1018717,16
1018717,17
1018717,18
1018717,19
1018717,22
1018717,24
1018717,26
1018717,28
1021207,1
1021207,2
1021207,3
1021207,5
1021207,6
1021207,7
1021207,9
1021207,10
1021207,12
1021207,13
1021207,16
1021207,17
1021207,19
1021207,20
1021207,21
1021207,22
1021207,24
1021207,27
1002657,1
1002657,2
1002657,3
1002657,5
1002657,6
1002657,8
1002657,9
1002657,10
1002657,11
1002657,12
1002657,13
1002657,16
1002657,17
1002657,18
1002657,21
1002657,22
1002657,24
1002657,27
1002657,28
1002657,30
1002769,1
1002769,2
1002769,3
1002769,4
1002769,5
1002769,6
1002769,8
1002769,9
1002769,10
1002769,11
1002769,12
1002769,16
1002769,19
1002769,20
1002769,24
1002769,27
1019398,1
1019398,2
1019398,3
1019398,4
1019398,5
1019398,6
1019398,8
1019398,9
1019398,10
1019398,11
1019398,13
1019398,15
1019398,16
1019398,17
1019398,18
1019398,19
1019398,21
1019398,22
1019398,24
1019398,27
1012045,1
1012045,2
1012045,3
1012045,4
1012045,5
1012045,6
1012045,7
1012045,8
1012045,9
1012045,10
1012045,11
1012045,13
1012045,15
1012045,17
1012045,18
1012045,19
1012045,20
1012045,22
1012045,24
1012045,26
1012045,29
1018940,2
1018940,5
1018940,6
1018940,8
1018940,9
1018940,10
1018940,11
1018940,12
1019684,1
1019684,2
1019684,4
1019684,5
1019684,6
1019684,9
1019684,10
1019684,13
1019684,19
1019684,20
1019684,22
1019684,24
1018765,2
1018765,4
1018765,5
1018765,6
1018765,8
1018765,9
1018765,10
1018765,11
1018765,12
1018765,13
1018765,15
1018765,16
1018765,18
1018765,19
1018765,20
1018765,22
1018765,23
1018765,24
1018765,25
1018765,28
1019687,2
1019687,3
1019687,4
1019687,5
1019687,6
1019687,7
1019687,9
1019687,10
1019687,11
1019687,18
1019687,21
1019687,22
1019687,24
1019687,26
1006678,1
1006678,2
1006678,5
1006678,6
1006678,8
1006678,9
1006678,10
1006678,11
1006678,13
1006678,15
1006678,16
1006678,17
1006678,18
1006678,19
1006678,23
1006678,24
1006678,30
1020053,1
1020053,2
1020053,4
1020053,5
1020053,6
1020053,8
1020053,9
1020053,11
1020053,13
1020053,16
1020053,19
1020053,24
1020053,25
1019954,1
1019954,2
1019954,3
1019954,4
1019954,5
1019954,6
1019954,8
1019954,9
1019954,11
1019954,13
1019954,16
1019954,18
1019954,19
1019954,24
1019954,27
1010195,2
1010195,4
1010195,5
1010195,6
1010195,9
1010195,10
1010195,11
1010195,12
1010195,13
1010195,16
1010195,19
1010195,24
1005267,9
1005267,15
1005267,23
1005267,24
1005267,27
1007798,1
1007798,2
1007798,3
1007798,4
1007798,5
1007798,6
1007798,7
1007798,8
1007798,9
1007798,10
1007798,11
1007798,12
1007798,13
1007798,16
1007798,17
1007798,18
1007798,19
1007798,21
1007798,22
1007798,23
1007798,24
1007798,26
1007798,27
1019081,2
1019081,4
1019081,6
1019081,9
1019081,10
1019081,11
1019081,12
1019081,16
1019081,17
1019081,24
1018622,1
1018622,2
1018622,3
1018622,4
1018622,5
1018622,6
1018622,8
1018622,9
1018622,10
1018622,11
1018622,13
1018622,15
1018622,16
1018622,17
1018622,18
1018622,19
1018622,20
1018622,21
1018622,22
1018622,23
1018622,24
1018622,25
1018622,26
1018622,27
1018622,28
1018622,29
1019186,2
1019186,3
1019186,4
1019186,5
1019186,6
1019186,7
1019186,8
1019186,9
1019186,10
1019186,11
1019186,13
1019186,16
1019186,17
1019186,18
1019186,19
1019186,22
1019186,24
1019186,26
1019186,28
1019049,2
1019049,4
1019049,5
1019049,6
1019049,8
1019049,9
1019049,10
1019049,11
1019049,13
1019049,19
1019049,20
1019049,21
1019049,22
1019049,24
1019049,30
1018562,1
1018562,2
1018562,3
1018562,4
1018562,5
1018562,6
1018562,8
1018562,9
1018562,10
1018562,11
1018562,13
1018562,15
1018562,16
1018562,18
1018562,19
1018562,21
1018562,22
1018562,24
1018562,27
1018562,28
1018562,30
1019457,1
1019457,2
1019457,4
1019457,5
1019457,6
1019457,8
1019457,9
1019457,10
1019457,11
1019457,12
1019457,13
1019457,15
1019457,17
1019457,18
1019457,22
1019457,24
1019457,26
1019457,27
1019457,30
1010889,1
1010889,2
1010889,3
1010889,5
1010889,6
1010889,8
1010889,9
1010889,10
1010889,11
1010889,13
1010889,16
1010889,17
1010889,18
1010889,19
1010889,20
1010889,22
1010889,24
1010889,27
1010889,28
1019841,1
1019841,3
1019841,6
1019841,9
1019841,10
1019841,13
1019841,17
1019841,19
1019841,22
1019841,24
1021514,2
1021514,3
1021514,4
1021514,5
1021514,6
1021514,7
1021514,8
1021514,9
1021514,10
1021514,11
1021514,13
1021514,17
1021514,18
1021514,19
1021514,21
1021514,24
1021514,25
1021514,26
1021514,27
1019499,1
1019499,5
1019499,9
1019523,1
1019523,2
1019523,4
1019523,6
1019523,8
1019523,9
1019523,10
1019523,11
1019523,13
1019523,15
1019523,18
1019523,19
1019523,20
1019523,22
1019523,24
1018937,2
1018937,4
1018937,6
1018937,9
1018937,10
1018937,11
1018937,17
1018937,19
1018937,21
1018937,22
1018937,24
1018937,28
1019436,2
1019436,5
1019436,6
1019436,9
1019436,10
1019436,11
1019436,16
1019436,20
1019436,22
1019436,24
1019436,27
1021666,2
1021666,4
1021666,5
1021666,6
1021666,9
1021666,11
1021666,18
1021666,19
1021666,24
1021734,2
1021734,4
1021734,5
1021734,6
1021734,9
1021734,10
1021734,11
1021734,12
1021734,17
1021734,18
1021734,19
1021734,24
1018131,2
1018131,4
1018131,6
1018131,7
1018131,8
1018131,9
1018131,10
1018131,11
1018131,13
1018131,18
1018131,19
1018131,22
1018131,24
1018131,26
1018131,27
1020104,2
1020104,4
1020104,5
1020104,6
1020104,8
1020104,9
1020104,10
1020104,11
1020104,13
1020104,16
1020104,18
1020104,22
1020104,24
1020104,28
1021388,2
1021388,3
1021388,4
1021388,5
1021388,6
1021388,8
1021388,9
1021388,10
1021388,11
1021388,12
1021388,13
1021388,16
1021388,17
1021388,18
1021388,19
1021388,22
1021388,24
1021388,27
1021388,28
1019705,2
1019705,4
1019705,6
1019705,7
1019705,9
1019705,10
1019705,11
1019705,18
1019705,19
1019705,22
1019705,23
1019705,24
1019705,26
1019705,28
1005069,1
1005069,2
1005069,3
1005069,5
1005069,6
1005069,7
1005069,8
1005069,9
1005069,10
1005069,11
1005069,13
1005069,15
1005069,16
1005069,17
1005069,18
1005069,20
1005069,22
1005069,23
1005069,24
1005069,25
1005069,27
1005069,28
1021404,2
1021404,4
1021404,5
1021404,6
1021404,8
1021404,9
1021404,10
1021404,11
1021404,13
1021404,16
1021404,20
1021404,24
1021620,2
1021620,4
1021620,5
1021620,6
1021620,8
1021620,9
1021620,10
1021620,11
1021620,13
1021620,17
1021620,18
1021620,19
1021620,24
1021620,28
1005159,1
1005159,2
1005159,3
1005159,4
1005159,5
1005159,6
1005159,7
1005159,8
1005159,9
1005159,10
1005159,13
1005159,15
1005159,16
1005159,17
1005159,18
1005159,19
1005159,21
1005159,22
1005159,24
1005159,25
1005159,26
1005159,27
1005159,30
1021538,1
1021538,2
1021538,3
1021538,4
1021538,5
1021538,6
1021538,8
1021538,9
1021538,10
1021538,11
1021538,12
1021538,13
1021538,15
1021538,18
1021538,19
1021538,22
1021538,24
1021538,26
1021538,27
1021538,30
1021581,2
1021581,4
1021581,5
1021581,6
1021581,8
1021581,9
1021581,10
1021581,11
1021581,13
1021581,16
1021581,17
1021581,18
1021581,19
1021581,22
1021581,24
1021581,26
1021581,28
1019993,2
1019993,3
1019993,4
1019993,5
1019993,6
1019993,8
1019993,9
1019993,10
1019993,11
1019993,13
1019993,16
1019993,18
1019993,19
1019993,20
1019993,24
1020079,2
1020079,4
1020079,5
1020079,6
1020079,8
1020079,9
1020079,10
1020079,11
1020079,13
1020079,16
1020079,17
1020079,19
1020079,20
1020079,23
1020079,24
1020080,2
1020080,4
1020080,5
1020080,6
1020080,8
1020080,9
1020080,10
1020080,11
1020080,13
1020080,16
1020080,17
1020080,19
1020080,20
1020080,23
1020080,24
1021595,2
1021595,3
1021595,4
1021595,5
1021595,6
1021595,7
1021595,9
1021595,10
1021595,11
1021595,13
1021595,16
1021595,17
1021595,18
1021595,19
1021595,20
1021595,21
1021595,22
1021595,24
1021595,26
1021595,28
1019862,1
1019862,2
1019862,3
1019862,5
1019862,6
1019862,7
1019862,8
1019862,9
1019862,10
1019862,11
1019862,12
1019862,13
1019862,17
1019862,18
1019862,19
1019862,20
1019862,21
1019862,22
1019862,23
1019862,24
1019862,26
1019862,27
1018427,2
1018427,8
1018427,9
1018427,11
1018427,13
1018427,16
1018427,20
1018427,24
1016870,1
1016870,2
1016870,3
1016870,4
1016870,5
1016870,6
1016870,7
1016870,8
1016870,9
1016870,10
1016870,11
1016870,15
1016870,16
1016870,18
1016870,19
1016870,20
1016870,22
1016870,24
1016870,26
1016870,30
1021460,2
1021460,4
1021460,5
1021460,6
1021460,8
1021460,9
1021460,10
1021460,11
1021460,13
1021460,16
1021460,19
1021460,20
1021460,24
1019800,2
1019800,3
1019800,4
1019800,5
1019800,6
1019800,8
1019800,9
1019800,10
1019800,11
1019800,12
1019800,13
1019800,16
1019800,17
1019800,19
1019800,22
1019800,24
1012627,1
1012627,2
1012627,3
1012627,5
1012627,6
1012627,8
1012627,9
1012627,10
1012627,11
1012627,13
1012627,16
1012627,17
1012627,18
1012627,19
1012627,21
1012627,23
1012627,24
1012627,26
1012627,27
1012627,28
1012627,30
1002721,1
1002721,2
1002721,5
1002721,6
1002721,7
1002721,8
1002721,9
1002721,10
1002721,11
1002721,13
1002721,15
1002721,16
1002721,17
1002721,18
1002721,19
1002721,20
1002721,21
1002721,22
1002721,24
1002721,26
1018973,1
1018973,2
1018973,4
1018973,5
1018973,6
1018973,8
1018973,9
1018973,10
1018973,16
1018973,18
1018973,19
1018973,21
1018973,22
1018973,24
1018973,25
1021676,2
1021676,4
1021676,5
1021676,6
1021676,9
1021676,10
1021676,13
1021676,16
1021676,17
1021676,18
1021676,19
1021676,24
1021676,27
1021676,30
1021665,2
1021665,4
1021665,5
1021665,6
1021665,8
1021665,9
1021665,10
1021665,11
1021665,13
1021665,15
1021665,17
1021665,18
1021665,19
1021665,22
1021665,24
1021665,27
1021665,28
1021665,30
1020193,1
1020193,2
1020193,3
1020193,5
1020193,6
1020193,7
1020193,8
1020193,9
1020193,10
1020193,11
1020193,13
1020193,15
1020193,17
1020193,18
1020193,21
1020193,22
1020193,23
1020193,24
1020193,25
1020193,26
1020193,27
1020193,29
1012308,2
1012308,3
1012308,4
1012308,5
1012308,6
1012308,8
1012308,9
1012308,10
1012308,11
1012308,12
1012308,13
1012308,16
1012308,17
1012308,19
1012308,24
1019771,2
1019771,3
1019771,6
1019771,8
1019771,9
1019771,10
1019771,11
1019771,12
1019771,13
1019771,17
1019771,18
1019771,19
1019771,21
1019771,22
1019771,24
1019771,26
1018193,2
1018193,4
1018193,6
1018193,8
1018193,9
1018193,10
1018193,11
1018193,16
1018193,19
1018193,20
1018193,24
1020008,2
1020008,4
1020008,5
1020008,6
1020008,8
1020008,9
1020008,10
1020008,11
1020008,16
1020008,19
1020008,22
1020008,24
1020008,26
1020008,30
1019677,2
1019677,3
1019677,5
1019677,6
1019677,8
1019677,9
1019677,10
1019677,11
1019677,13
1019677,17
1019677,18
1019677,19
1019677,20
1019677,24
1019677,25
1019677,28
1004377,1
1004377,2
1004377,4
1004377,5
1004377,8
1004377,9
1004377,10
1004377,11
1004377,16
1004377,19
1004377,20
1004377,24
1019914,2
1019914,5
1019914,6
1019914,7
1019914,8
1019914,9
1019914,10
1019914,16
1019914,18
1019914,19
1019914,22
1019914,24
1019914,25
1019914,28
1019914,29
1019897,2
1019897,4
1019897,5
1019897,6
1019897,8
1019897,9
1019897,10
1019897,11
1019897,13
1019897,16
1019897,19
1019897,24
1020091,2
1020091,4
1020091,5
1020091,6
1020091,8
1020091,9
1020091,10
1020091,12
1020091,16
1020091,18
1020091,19
1020091,20
1020091,24
1020091,30
1020065,2
1020065,3
1020065,4
1020065,5
1020065,8
1020065,9
1020065,10
1020065,11
1020065,12
1020065,13
1020065,16
1020065,22
1020065,24
1020065,28
1021453,2
1021453,4
1021453,5
1021453,6
1021453,8
1021453,9
1021453,10
1021453,11
1021453,16
1021453,17
1021453,18
1021453,19
1021453,22
1021453,24
1021453,26
1019123,2
1019123,3
1019123,4
1019123,6
1019123,8
1019123,9
1019123,10
1019123,11
1019123,12
1019123,13
1019123,17
1019123,18
1019123,19
1019123,21
1019123,22
1019123,24
1019123,26
1019123,27
1000958,2
1000958,3
1000958,4
1000958,5
1000958,6
1000958,7
1000958,8
1000958,9
1000958,10
1000958,11
1000958,13
1000958,16
1000958,17
1000958,18
1000958,19
1000958,20
1000958,21
1000958,22
1000958,24
1000958,27
1000958,28
1021638,1
1021638,2
1021638,3
1021638,4
1021638,5
1021638,6
1021638,7
1021638,8
1021638,9
1021638,10
1021638,11
1021638,13
1021638,15
1021638,16
1021638,17
1021638,18
1021638,19
1021638,21
1021638,22
1021638,23
1021638,24
1021638,26
1021638,28
1021638,30
1021504,2
1021504,5
1021504,6
1021504,8
1021504,9
1021504,10
1021504,11
1021504,13
1021504,16
1021504,17
1021504,18
1021504,24
1002803,2
1002803,4
1002803,5
1002803,6
1002803,8
1002803,9
1002803,10
1002803,11
1002803,12
1002803,13
1002803,15
1002803,16
1002803,17
1002803,19
1002803,20
1002803,22
1002803,24
1018989,1
1018989,2
1018989,4
1018989,5
1018989,6
1018989,7
1018989,9
1018989,10
1018989,11
1018989,12
1018989,13
1018989,16
1018989,17
1018989,18
1018989,19
1018989,22
1018989,24
1018989,27
1018989,29
1021680,1
1021680,2
1021680,4
1021680,5
1021680,6
1021680,8
1021680,9
1021680,10
1021680,11
1021680,13
1021680,16
1021680,17
1021680,18
1021680,19
1021680,20
1021680,22
1021680,23
1021680,24
1021680,26
1021680,27
1021680,28
1018505,2
1018505,4
1018505,6
1018505,8
1018505,9
1018505,10
1018505,11
1018505,15
1018505,16
1018505,19
1018505,24
1018505,28
1019101,6
1019101,7
1019101,9
1019101,13
1019101,17
1019101,24
1002880,1
1002880,2
1002880,3
1002880,4
1002880,5
1002880,6
1002880,7
1002880,8
1002880,9
1002880,10
1002880,11
1002880,12
1002880,13
1002880,15
1002880,16
1002880,17
1002880,18
1002880,19
1002880,21
1002880,22
1002880,23
1002880,24
1002880,25
1002880,26
1002880,27
1002880,28
